doc_id,chunk_id,title,text,source,source_split,topic,question_id,original_hotpotqa_id,paragraph_index,is_gold_evidence,source_system,s2_corpus_role
hotpotqa_mini_0011_doc_03,hotpotqa_mini_0011_chunk_03,Meet Corliss Archer (TV series),"Meet Corliss Archer is an American television sitcom that aired on CBS (July 13, 1951 - August 10, 1951) and in syndication via the Ziv Company from April to December 1954. The program was an adaptation of the radio series of the same name, which was based on a series of short stories by F. Hugh Herbert.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_04,hotpotqa_mini_0011_chunk_04,Lord High Treasurer,"The post of Lord High Treasurer or Lord Treasurer was an English government position and has been a British government position since the Acts of Union of 1707. A holder of the post would be the third-highest-ranked Great Officer of State, below the Lord High Steward and the Lord High Chancellor.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_05,hotpotqa_mini_0011_chunk_05,A Kiss for Corliss,"A Kiss for Corliss is a 1949 American comedy film directed by Richard Wallace and written by Howard Dimsdale. It stars Shirley Temple in her final starring role as well as her final film appearance. It is a sequel to the 1945 film ""Kiss and Tell"". ""A Kiss for Corliss"" was retitled ""Almost a Bride"" before release and this title appears in the title sequence. The film was released on November 25, 1949, by United Artists.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_06,hotpotqa_mini_0011_chunk_06,Kiss and Tell (1945 film),"Kiss and Tell is a 1945 American comedy film starring then 17-year-old Shirley Temple as Corliss Archer. In the film, two teenage girls cause their respective parents much concern when they start to become interested in boys. The parents' bickering about which girl is the worse influence causes more problems than it solves.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,6,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_07,hotpotqa_mini_0011_chunk_07,Secretary of State for Constitutional Affairs,"The office of Secretary of State for Constitutional Affairs was a British Government position, created in 2003. Certain functions of the Lord Chancellor which related to the Lord Chancellor's Department were transferred to the Secretary of State. At a later date further functions were also transferred to the Secretary of State for Constitutional Affairs from the First Secretary of State, a position within the government held by the Deputy Prime Minister.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_08,hotpotqa_mini_0011_chunk_08,Village accountant,"The Village Accountant (variously known as ""Patwari"", ""Talati"", ""Patel"", ""Karnam"", ""Adhikari"", ""Shanbogaru"",""Patnaik"" etc.) is an administrative government position found in rural parts of the Indian sub-continent. The office and the officeholder are called the ""patwari"" in Telangana, Bengal, North India and in Pakistan while in Sindh it is called ""tapedar"". The position is known as the ""karnam"" in Andhra Pradesh, ""patnaik"" in Orissa or ""adhikari"" in Tamil Nadu, while it is commonly known as the ""talati"" in Karnataka, Gujarat and Maharashtra. The position was known as the ""kulkarni"" in Northern Karnataka and Maharashtra. The position was known as the ""shanbogaru"" in South Karnataka.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0011_doc_09,hotpotqa_mini_0011_chunk_09,Charles Craft,"Charles Craft (May 9, 1902 – September 19, 1968) was an English-born American film and television editor. Born in the county of Hampshire in England on May 9, 1902, Craft would enter the film industry in Hollywood in 1927. The first film he edited was the Universal Pictures silent film, ""Painting the Town"". Over the next 25 years, Craft would edit 90 feature-length films. In the early 1950s he would switch his focus to the small screen, his first show being ""Racket Squad"", from 1951–53, for which he was the main editor, editing 93 of the 98 episodes. He would work on several other series during the 1950s, including ""Meet Corliss Archer"" (1954), ""Science Fiction Theatre"" (1955–56), and ""Highway Patrol"" (1955–57). In the late 1950s and early 1960s he was one of the main editors on ""Sea Hunt"", starring Lloyd Bridges, editing over half of the episodes. His final film work would be editing ""Flipper's New Adventure"" (1964, the sequel to 1963's ""Flipper"". When the film was made into a television series, Craft would begin the editing duties on that show, editing the first 28 episodes before he retired in 1966. Craft died on September 19, 1968 in Los Angeles, California.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0011,5a8c7595554299585d9e36b6,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_00,hotpotqa_mini_0012_chunk_00,Andre Norton Award,"The Andre Norton Award for Young Adult Science Fiction and Fantasy is an annual award presented by the Science Fiction and Fantasy Writers of America (SFWA) to the author of the best young adult or middle grade science fiction or fantasy book published in the United States in the preceding year. It is named to honor prolific science fiction and fantasy author Andre Norton (1912–2005), and it was established by then SFWA president Catherine Asaro and the SFWA Young Adult Fiction committee and announced on February 20, 2005. Any published young adult or middle grade science fiction or fantasy novel is eligible for the prize, including graphic novels. There is no limit on word count. The award is presented along with the Nebula Awards and follows the same rules for nominations and voting; as the awards are separate, works may be simultaneously nominated for both the Andre Norton award and a Nebula Award.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_01,hotpotqa_mini_0012_chunk_01,Victoria Hanley,"Victoria Hanley is an American young adult fantasy novelist. Her first three books, ""The Seer And The Sword"", ""The Healer's Keep"" and ""The Light Of The Oracle"" are companion books to one another. Her newest book (released March 2012) is the sequel of a series, called ""Indigo Magic"", published by Egmont USA. She's also published two non-fiction books through Cotton Wood Press; called ""Seize the Story: A Handbook For Teens Who Like To Write"", and ""Wild Ink: A Grownups Guide To Writing Fiction For Teens"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_02,hotpotqa_mini_0012_chunk_02,The Hork-Bajir Chronicles,"The Hork-Bajir Chronicles is the second companion book to the ""Animorphs"" series, written by K. A. Applegate. With respect to continuity within the series, it takes place before book #23, ""The Pretender"", although the events told in the story occur between the time of ""The Ellimist Chronicles"" and ""The Andalite Chronicles"". The book is introduced by Tobias, who flies to the valley of the free Hork-Bajir, where Jara Hamee tells him the story of how the Yeerks enslaved the Hork-Bajir, and how Aldrea, an Andalite, and her companion, Dak Hamee, a Hork-Bajir, tried to save their world from the invasion. Jara Hamee's story is narrated from the points of view of Aldrea, Dak Hamee, and Esplin 9466, alternating in similar fashion to the ""Megamorphs"" books.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,2,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_03,hotpotqa_mini_0012_chunk_03,Shadowshaper,"Shadowshaper is a 2015 American urban fantasy young adult novel written by Daniel José Older. It follows Sierra Santiago, an Afro-Boricua teenager living in Brooklyn. She is the granddaughter of a ""shadowshaper"", or a person who infuses art with ancestral spirits. As forces of gentrification invade their community and a mysterious being who appropriates their magic begins to hunt the aging shadowshapers, Sierra must learn about her artistic and spiritual heritage to foil the killer.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_04,hotpotqa_mini_0012_chunk_04,Left Behind: The Kids,"""Left Behind: The Kids (stylized as LEFT BEHIND >THE KIDS<)"" is a series written by Jerry B. Jenkins, Tim LaHaye, and Chris Fabry. The series consists of 40 short novels aimed primarily at the young adult market based on the adult series Left Behind also written by Jerry B. Jenkins. It follows a core group of teenagers as they experience the rapture and tribulation, based on scriptures found in the Bible, and background plots introduced in the adult novels. Like the adult series, the books were published by Tyndale House Publishing, and released over the 7 year period of 1997-2004. The series has sold over 11 million copies worldwide.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_05,hotpotqa_mini_0012_chunk_05,List of Square Enix companion books,"Dozens of Square Enix companion books have been produced since 1998, when video game developer Square began to produce books that focused on artwork, developer interviews, and background information on the fictional worlds and characters in its games rather than on gameplay details. The first series of these books was the ""Perfect Works"" series, written and published by Square subsidiary DigiCube. They produced three books between 1998 and 1999 before the line was stopped in favor of the ""Ultimania"" (アルティマニア , Arutimania ) series, a portmanteau of ultimate and mania. This series of books is written by Studio BentStuff, which had previously written game guides for Square for ""Final Fantasy VII"". They were published by DigiCube until the company was dissolved in 2003. Square merged with video game publisher Enix on April 1, 2003 to form Square Enix, which resumed publication of the companion books.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_06,hotpotqa_mini_0012_chunk_06,The Divide trilogy,"The Divide trilogy is a fantasy young adult novel trilogy by Elizabeth Kay, which takes place in an alternate universe. The three books are ""The Divide"" (2002), ""Back to The Divide"" (2005), and ""Jinx on The Divide"" (2006). The first novel was originally published by the small press publisher Chicken House (now a division of Scholastic), with subsequent volumes published by Scholastic, which also reprinted the first novel. The books have been translated into French, German, Spanish, Finnish, Chinese, Japanese, Portuguese, Italian, Romanian and Dutch. Interior illustrations are by Ted Dewan.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_07,hotpotqa_mini_0012_chunk_07,Science Fantasy (magazine),"Science Fantasy, which also appeared under the titles Impulse and SF Impulse, was a British fantasy and science fiction magazine, launched in 1950 by Nova Publications as a companion to Nova's ""New Worlds"". Walter Gillings was editor for the first two issues, and was then replaced by John Carnell, the editor of ""New Worlds"", as a cost-saving measure. Carnell edited both magazines until Nova went out of business in early 1964. The titles were acquired by Roberts & Vinter, who hired Kyril Bonfiglioli to edit ""Science Fantasy""; Bonfiglioli changed the title to ""Impulse"" in early 1966, but the new title led to confusion with the distributors and sales fell, though the magazine remained profitable. The title was changed again to ""SF Impulse"" for the last few issues. ""Science Fantasy"" ceased publication the following year, when Roberts & Vinter came under financial pressure after their printer went bankrupt.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_08,hotpotqa_mini_0012_chunk_08,Animorphs,"Animorphs is a science fantasy series of young adult books written by Katherine Applegate and her husband Michael Grant, writing together under the name K. A. Applegate, and published by Scholastic. It is told in first person, with all six main characters taking turns narrating the books through their own perspectives. Horror, war, dehumanization, sanity, morality, innocence, leadership, freedom and growing up are the core themes of the series.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,8,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0012_doc_09,hotpotqa_mini_0012_chunk_09,Etiquette & Espionage,"Etiquette & Espionage is a young adult steampunk novel by Gail Carriger. It is her first young adult novel, and is set in the same universe as her bestselling Parasol Protectorate adult series.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0012,5a85ea095542994775f606a8,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_00,hotpotqa_mini_0013_chunk_00,List of awards and nominations received by Shinee,"South Korean boy group Shinee have received several awards and nominations for their music work. The group was formed by S.M. Entertainment in 2008 and released their first full-length album, ""The Shinee World"", on August 28, 2008, which won the Newcomer Album of the Year at the 23rd Golden Disk Awards. The first single released from the album was ""Sanso Gateun Neo (Love Like Oxygen)"" and won first place on ""M Countdown"" on September 18, 2008 making it the group's first win on Korean music shows since debut. Their second album ""Lucifer"" (2010) produced two singles, ""Lucifer"" and ""Hello"". For their outstanding choreography the group was nominated for the Best Dance Performance Award at the Mnet Asian Music Awards in 2010. "" Lucifer"" also won the Disk Bonsang Award at the 25th Golden Disk Awards as well as the Popularity Award. On March 21, 2012 the group released their fourth EP ""Sherlock"" for which the group was awarded another Disk Bonsang Award at the 27th Golden Disc Awards and the Bonsang Award at the 22nd Seoul Music Award. Also following the success of the lead single it was also nominated for Song of the Year at the 2012 Mnet Asian Music Awards.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_01,hotpotqa_mini_0013_chunk_01,Cho Kyuhyun,"Cho Kyu-hyun (born February 3, 1988), better known mononymously as Kyuhyun, is a South Korean singer and musical theatre actor. He is best known as a member of South Korean boy group Super Junior, its sub-groups Super Junior-K.R.Y., Super Junior-M and a former member of the South Korean ballad group S.M. the Ballad. He is one of the first four Korean artists to appear on Chinese postage stamps.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_02,hotpotqa_mini_0013_chunk_02,2014 S/S,"2014 S/S is the debut album of South Korean group WINNER. It was released on August 12, 2014 by the group's record label, YG Entertainment. The members were credited for writing the lyrics and composing the majority of the album's songs.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,2,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_03,hotpotqa_mini_0013_chunk_03,History (band),"History (Korean: 히스토리 ) was a South Korean boy group formed by LOEN Entertainment in 2013. They debuted on April 26, 2013 with ""Dreamer"", featuring the narration of their labelmate IU. They were LOEN Entertainment's first boy group. They officially disbanded on May 12, 2017.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_04,hotpotqa_mini_0013_chunk_04,Winner (band),"Winner (Hangul: 위너), often stylized as WINNER, is a South Korean boy group formed in 2013 by YG Entertainment and debuted in 2014. It currently consists of four members, Jinwoo, Seunghoon, Mino and Seungyoon. Originally a five-piece group with Taehyun, who later departed from the group in November 2016.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,4,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_05,hotpotqa_mini_0013_chunk_05,Madtown,"Madtown (Hangul: 매드타운 ), often stylized as MADTOWN, is a South Korean boy group formed in 2014 by J. Tune Camp. The group consists of Moos, Daewon, Lee Geon, Jota, Heo Jun, Buffy and H.O. Their debut album, ""Mad Town"", was released on October 6, 2014. Two of the members, Moos and Buffy, originally debuted as the hip hop duo ""Pro C"" in 2013. Madtown's official fan-base name is Mad-people. Starting December 22, 2016, MADTOWN's contract was sold to GNI Entertainment after J. Tune Camp closed.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_06,hotpotqa_mini_0013_chunk_06,List of songs written by Ravi,"Ravi is a South Korean rapper, songwriter and producer, signed under Jellyfish Entertainment. He began his career as a rapper in 2012 in the South Korean boy group VIXX, and later formed VIXX's first sub-unit VIXX LR with band mate Leo in 2015. Ravi's songwriting career began with his participation in co-writing VIXX's debut single ""Super Hero"". As of November 2016 with the release of ""VIXX 2016 Conception Ker"", Ravi has contributed to the writing and composing of over 46 songs recorded by VIXX. Ravi is widely known for his participation of composing and songwriting rap portions for the group as well as lyrics and music.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_07,hotpotqa_mini_0013_chunk_07,SF9 (band),"SF9 (Korean: 에스에프나인 ; shortened from Sensational Feeling 9) is a South Korean boy group formed by FNC Entertainment. SF9 is the company's first dance boy group to ever debut. SF9 debuted on October 5, 2016 with the release of their first single album ""Feeling Sensation"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_08,hotpotqa_mini_0013_chunk_08,Seventeen discography,"This is the discography of South Korean boy group Seventeen. Seventeen (Hangul: 세븐틴), also stylized as SEVENTEEN or SVT, is a South Korean boy group formed by Pledis Entertainment in 2015. They have released one album and four EPs.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0013_doc_09,hotpotqa_mini_0013_chunk_09,BTS discography,"The following is the discography of South Korean boy group BTS. The group debuted in South Korea on June 2013 with single album, ""2 Cool 4 Skool"", at number 5 on South Korean Week 31 Gaon Weekly Chart. They made a comeback on September 2013 with an extended play, ""O!RUL8,2? "", which peaked at number 4 on Week 38 Gaon Weekly Chart. BTS then released their second extended play, ""Skool Luv Affair"", in February 2014, where it charted at number 1 on Week 18 Gaon Weekly Chart. This also marked the first time their album charted on international charts, Billboard World Albums and Japan's Oricon Chart, specifically. A repackaged version of the album, ""Skool Luv Affair Special Addition"" which was released in May 2014, also peaked at number 1 on Week 21 Gaon Weekly Chart.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0013,5abd94525542992ac4f382d2,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_00,hotpotqa_mini_0014_chunk_00,Annie Morton,"Annie Morton (born October 8, 1970) is an American model born in Pennsylvania. She has appeared on the covers of ""British Vogue"", ""ID"", ""Marie Claire"", and other magazines. She has been photographed by Helmut Newton; Peter Lindbergh; Annie Leibovitz; Richard Avedon; Juergen Teller; Paul Jasmin, Mary Ellen Mark and Terry Richardson, and modeled for Donna Karan, Givenchy, Guerlain, Chanel, ""Harper's Bazaar"", ""Sports Illustrated"" and Victoria's Secret. A long time vegetarian, an advocate for organic lifestyle choices and natural healthcare. She co-founded Tsi-La Organics, a ""Green Luxury"" company that creates and sells vegan, organic perfume and skin care products.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,0,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_01,hotpotqa_mini_0014_chunk_01,Madonna (book),"Madonna is a biography by English author Andrew Morton, chronicling the life of American recording artist Madonna. The book was released in November 2001 by St. Martin's Press in the United States and in April 2002 by Michael O'Mara Books in the United Kingdom. Morton decided to write a biography on Madonna in 2000. The release was announced in April 2001 by St. Martin's Press. President and publisher Sally Richardson described the biography to contain details about Madonna's ambitions, her relationships and her lifestyle.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_02,hotpotqa_mini_0014_chunk_02,Terry Richardson,"Terrence ""Uncle Terry"" Richardson (born August 14, 1965) is an American fashion and portrait photographer who has shot advertising campaigns for Marc Jacobs, Aldo, Supreme, Sisley, Tom Ford, and Yves Saint Laurent among others. He has also done work for magazines such as ""Rolling Stone"", ""GQ"", ""Vogue"", ""Vanity Fair"", ""Harper's Bazaar"", ""i-D"", and ""Vice"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,2,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_03,hotpotqa_mini_0014_chunk_03,Lady Gaga x Terry Richardson,"Lady Gaga x Terry Richardson is a photo-book by American singer Lady Gaga and American photographer Terry Richardson, released on November 22, 2011 by Grand Central Publishing. The book features more than 350 pictures of Gaga as taken by Richardson during a ten-month period from Gaga's performance at The Monster Ball Tour till the 2011 Grammy Awards. In addition to photographs, it includes a foreword written by the singer about her relationship with Richardson. The duo had collaborated on other projects prior to the shooting of the book.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_04,hotpotqa_mini_0014_chunk_04,Gumbo (PJ Morton album),"Gumbo is the fourth and first self-released studio album by American singer-songwriter PJ Morton. It was released on April 14, 2017, by Morton Records, as the follow-up to his third studio album ""New Orleans"" (2013). The record incorporates R&B styles with elements of older soul music; its lyrics discuss themes of romance and explores political and personal themes. The album is entirely produced by Morton himself and features guest appearances by Pell, BJ the Chicago Kid and R&B singer Anthony Hamilton's back-up group, The HamilTones. The album features a cover of the Bee Gees' ""How Deep Is Your Love"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_05,hotpotqa_mini_0014_chunk_05,Amanda Lepore,"Amanda Lepore (born November 21, 1967) is an American transgender model, celebutante, singer, and performance artist. The former Club Kid has appeared in advertising for numerous companies. Lepore is also noted as a regular subject in photographer David LaChapelle's work, serving as his muse, as well as many other photographers, such as Terry Richardson and . She participated in LaChapelle's ""Artists and Prostitutes 1985–2005"" exhibit in New York City, where she ""lived"" in a voyeuristic life-sized set. Lepore has also released several singles, many written by and/or recorded with Cazwell. In 2011, she released her debut studio album, ""I.. . Amanda Lepore"", on Peace Bisquit.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_06,hotpotqa_mini_0014_chunk_06,Piano Girl,"Piano Girl (Turkish: ""Deli Deli Olma"" ) is a 2009 Turkish comedy-drama film, directed by Murat Saraçoğlu, starring Tarık Akan and Şerif Sezer as two elderly people forced to question their histories and reveal their big secrets. The film, which went on nationwide general release across Turkey on 17, 2009 (2009--) , was the opening film at the Sinema Burada Film Festival in İzmir, Turkey, and has since been screened in competition at a number of other film festivals, including the 46th Antalya Golden Orange Film Festival, where, according to Terry Richardson, writing for Today's Zaman, ""the rapt audience gave it a standing ovation.""",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_07,hotpotqa_mini_0014_chunk_07,Index Magazine,"index Magazine was a prominent New York City based publication with in-depth interviews with prominent figures in art and culture. It was created by Peter Halley and Bob Nickas in 1996, running until late 2005. Covering the burgeoning Indie culture of the 1990s, index regularly employed such rising photographers as Juergen Teller, Terry Richardson, Wolfgang Tillmans, and Ryan McGinley, and featured interviews with figures including Björk, Brian Eno, Marc Jacobs, and Scarlett Johansson, mixing new talents and established names in music, film, architecture, fashion, art, and politics. In addition to famous personalities, the publication also featured a mix of interviews with not so-famous New York personalities such as Queen Itchie or Ducky Doolittle.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_08,hotpotqa_mini_0014_chunk_08,Snoecks,"Snoecks is a Belgian magazine. The huge, 550-plus-page magazine appears once a year in October and focuses on the most interesting new international developments in the arts, photography and literature. In recent editions the book had features on artists such as Anton Corbijn, Larry Sultan, Matthew Barney, Terry Richardson, Ron Mueck, Alberto Garcia-Alix, Peter Lindbergh, Albert Watson, Desiree Dolron, Bettina Rheims, Diana Scheunemann, Timothy Greenfield-Sanders and Andres Serrano.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0014_doc_09,hotpotqa_mini_0014_chunk_09,Kenton Richardson,Kenton Terry Richardson (born 26 July 1999) is an English professional footballer who plays as a defender for League Two side Hartlepool United.,hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0014,5a7bbb64554299042af8f7cc,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_00,hotpotqa_mini_0015_chunk_00,Ungod,"Ungod is the debut album released in 1994 on Columbia Records by the American industrial rock band Stabbing Westward. The album was recorded in six weeks of 1993 in Chiswick, England, and released on February 15, 1994. With adequate album sales and touring with the likes of Depeche Mode a second album was warranted, ""Wither Blister Burn & Peel"". The guitar line in the chorus of the song ""Ungod"" was later used in Filter's song ""Hey Man, Nice Shot."" Stuart Zechman, who was also playing guitar for Filter at the time, took the riff and showed it to Stabbing Westward who ended up using it as well. The song ""Nothing"" appeared in the ""Bad Boys"" movie starring Will Smith, Martin Lawrence and Téa Leoni, but was not featured on the official soundtrack album. The song also accompanied the credits of the film ""Johnny Mnemonic"" and was included on the film's soundtrack, along with the song ""Lost"". ""Lost"", ""Lies"" and ""Can't Happen Here"" were used in the film ""Mortal Kombat"", but Stabbing Westward refused to include it in the official soundtrack. The ""Thread Mix"" of ""Violent Mood Swings"" was included in the Clerks soundtrack.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_01,hotpotqa_mini_0015_chunk_01,Season of the Witch (2011 film),"Season of the Witch is a 2011 American historical fantasy adventure film starring Nicolas Cage and Ron Perlman and directed by Dominic Sena with extensive uncredited reshoots by Brett Ratner. Cage and Perlman star as Teutonic Knights, who return from the Crusades to find their fatherland ruined by the Black Death. Two church elders accuse a girl (Claire Foy) of being a witch responsible for the destruction; they command the two knights to transport the girl to a monastery so the monks can lift her curse from the land. The film draws inspiration from the 1957 film ""The Seventh Seal"". It reunited Sena and Cage who had previously worked together on ""Gone in 60 Seconds"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_02,hotpotqa_mini_0015_chunk_02,Time to Kill (1989 film),"Time to Kill (Italian: Tempo di uccidere ) is a 1989 Italian drama film starring Nicolas Cage and Italian actors Ricky Tognazzi and Giancarlo Giannini . It is directed by Giuliano Montaldo. The film is set in 1936, when Ethiopia was an Italian colony, and was filmed in Zimbabwe. It is based on the novel with the same name written by Ennio Flaiano.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_03,hotpotqa_mini_0015_chunk_03,David Weissman,"David Weissman is a screenwriter and director. His film credits include ""The Family Man"" (2000), ""Evolution"" (2001), and """"When in Rome"""" (2010).",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,3,True,S1_hotpotqa_mini,shared_retrieval_corpus
